ID,Composer,Work Title,Movement,Catalogue Number,Year,Piece Style,Genre,Size,IMSLP URL
IJH0429_04,"Haydn, Joseph",String Quartet in D major,4,Hob.III:42 ; Op.33 No.6,1781,Classical,quartet,515,"https://imslp.org/wiki/String_Quartet_in_D_major,_Hob.III:42_(Haydn,_Joseph)"
IJH0430_01,"Haydn, Joseph",String Quartet in D major,1,Hob.III:49 ; Op.50 No.6,1787,Classical,quartet,1061,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:49_(Haydn%2C_Joseph)
IJH0430_02,"Haydn, Joseph",String Quartet in D major,2,Hob.III:49 ; Op.50 No.6,1787,Classical,quartet,482,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:49_(Haydn%2C_Joseph)
IJH0430_03,"Haydn, Joseph",String Quartet in D major,3,Hob.III:49 ; Op.50 No.6,1787,Classical,quartet,258,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:49_(Haydn%2C_Joseph)
IJH0430_04,"Haydn, Joseph",String Quartet in D major,4,Hob.III:49 ; Op.50 No.6,1787,Classical,quartet,1274,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:49_(Haydn%2C_Joseph)
IJH0432_01,"Haydn, Joseph",String Quartet in D major,1,Hob.III:70 ; Op.71 No.2,1793,Classical,quartet,988,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:70_(Haydn%2C_Joseph)
IJH0432_02,"Haydn, Joseph",String Quartet in D major,2,Hob.III:70 ; Op.71 No.2,1793,Classical,quartet,479,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:70_(Haydn%2C_Joseph)
IJH0432_04,"Haydn, Joseph",String Quartet in D major,4,Hob.III:70 ; Op.71 No.2,1793,Classical,quartet,731,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:70_(Haydn%2C_Joseph)
IJH0433_01,"Haydn, Joseph",String Quartet in D major,1,Hob.III:79 ; Op.76 No.5,1796,Classical,quartet,889,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:79_(Haydn%2C_Joseph)
IJH0433_02,"Haydn, Joseph",String Quartet in D major,2,Hob.III:79 ; Op.76 No.5,1796,Classical,quartet,482,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:79_(Haydn%2C_Joseph)
IJH0433_03,"Haydn, Joseph",String Quartet in D major,3,Hob.III:79 ; Op.76 No.5,1796,Classical,quartet,228,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:79_(Haydn%2C_Joseph)
IJH0433_04,"Haydn, Joseph",String Quartet in D major,4,Hob.III:79 ; Op.76 No.5,1796,Classical,quartet,1016,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:79_(Haydn%2C_Joseph)
IJH0431_02,"Haydn, Joseph",String Quartet in D major 'The Lark',2,Hob.III:63 ; Op.64 No.5,1790,Classical,quartet,540,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:63_(Haydn%2C_Joseph)
IJH0431_03,"Haydn, Joseph",String Quartet in D major 'The Lark',3,Hob.III:63 ; Op.64 No.5,1790,Classical,quartet,223,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:63_(Haydn%2C_Joseph)
IJH0431_04,"Haydn, Joseph",String Quartet in D major 'The Lark',4,Hob.III:63 ; Op.64 No.5,1790,Classical,quartet,861,https://imslp.org/wiki/String_Quartet_in_D_major%2C_Hob.III:63_(Haydn%2C_Joseph)
IJH0436_02,"Haydn, Joseph",String Quartet in D minor,2,Hob.III:76 ; Op.76 No.2,1796,Classical,quartet,720,https://imslp.org/wiki/String_Quartet_in_D_minor%2C_Hob.III:76_(Haydn%2C_Joseph)
IJH0436_03,"Haydn, Joseph",String Quartet in D minor,3,Hob.III:76 ; Op.76 No.2,1796,Classical,quartet,297,https://imslp.org/wiki/String_Quartet_in_D_minor%2C_Hob.III:76_(Haydn%2C_Joseph)
IJH0437_02,"Haydn, Joseph",String Quartet in D minor,2,Hob.III:83 ; Op.103,1803,Classical,quartet,137,"https://imslp.org/wiki/String_Quartet_in_D_minor,_Hob.III:83_(Haydn,_Joseph)"
IJH0439_01,"Haydn, Joseph",String Quartet in E major,1,Hob.III:25 ; Op.17 No.1,1771,Classical,quartet,838,"https://imslp.org/wiki/String_Quartet_in_E_major,_Hob.III:25_(Haydn,_Joseph)"
IJH0439_02,"Haydn, Joseph",String Quartet in E major,2,Hob.III:25 ; Op.17 No.1,1771,Classical,quartet,199,"https://imslp.org/wiki/String_Quartet_in_E_major,_Hob.III:25_(Haydn,_Joseph)"
IJH0439_03,"Haydn, Joseph",String Quartet in E major,3,Hob.III:25 ; Op.17 No.1,1771,Classical,quartet,395,"https://imslp.org/wiki/String_Quartet_in_E_major,_Hob.III:25_(Haydn,_Joseph)"
IJH0439_04,"Haydn, Joseph",String Quartet in E major,4,Hob.III:25 ; Op.17 No.1,1771,Classical,quartet,618,"https://imslp.org/wiki/String_Quartet_in_E_major,_Hob.III:25_(Haydn,_Joseph)"
IJH0440_01,"Haydn, Joseph",String Quartet in E major,1,Hob.III:59 ; Op.54 No.3,1788,Classical,quartet,962,https://imslp.org/wiki/String_Quartet_in_E_major%2C_Hob.III:59_(Haydn%2C_Joseph)
IJH0440_02,"Haydn, Joseph",String Quartet in E major,2,Hob.III:59 ; Op.54 No.3,1788,Classical,quartet,720,https://imslp.org/wiki/String_Quartet_in_E_major%2C_Hob.III:59_(Haydn%2C_Joseph)
IJH0440_03,"Haydn, Joseph",String Quartet in E major,3,Hob.III:59 ; Op.54 No.3,1788,Classical,quartet,246,https://imslp.org/wiki/String_Quartet_in_E_major%2C_Hob.III:59_(Haydn%2C_Joseph)
IJH0440_04,"Haydn, Joseph",String Quartet in E major,4,Hob.III:59 ; Op.54 No.3,1788,Classical,quartet,879,https://imslp.org/wiki/String_Quartet_in_E_major%2C_Hob.III:59_(Haydn%2C_Joseph)
IJH0444_01,"Haydn, Joseph",String Quartet in E-flat major,1,Hob.III:27 ; Op.17 No.3,1771,Classical,quartet,670,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:27_(Haydn%2C_Joseph)
IJH0444_02,"Haydn, Joseph",String Quartet in E-flat major,2,Hob.III:27 ; Op.17 No.3,1771,Classical,quartet,293,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:27_(Haydn%2C_Joseph)
IJH0444_03,"Haydn, Joseph",String Quartet in E-flat major,3,Hob.III:27 ; Op.17 No.3,1771,Classical,quartet,405,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:27_(Haydn%2C_Joseph)
IJH0444_04,"Haydn, Joseph",String Quartet in E-flat major,4,Hob.III:27 ; Op.17 No.3,1771,Classical,quartet,643,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:27_(Haydn%2C_Joseph)
IJH0445_01,"Haydn, Joseph",String Quartet in E-flat major,1,Hob.III:31 ; Op.20 No.1,1772,Classical,quartet,784,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:31_(Haydn%2C_Joseph)
IJH0445_02,"Haydn, Joseph",String Quartet in E-flat major,2,Hob.III:31 ; Op.20 No.1,1772,Classical,quartet,182,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:31_(Haydn%2C_Joseph)
IJH0445_04,"Haydn, Joseph",String Quartet in E-flat major,4,Hob.III:31 ; Op.20 No.1,1772,Classical,quartet,390,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:31_(Haydn%2C_Joseph)
IJH0446_01,"Haydn, Joseph",String Quartet in E-flat major,1,Hob.III:38 ; Op.33 No.2,1781,Classical,quartet,732,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:38_(Haydn,_Joseph)"
IJH0446_02,"Haydn, Joseph",String Quartet in E-flat major,2,Hob.III:38 ; Op.33 No.2,1781,Classical,quartet,260,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:38_(Haydn,_Joseph)"
IJH0446_03,"Haydn, Joseph",String Quartet in E-flat major,3,Hob.III:38 ; Op.33 No.2,1781,Classical,quartet,352,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:38_(Haydn,_Joseph)"
IJH0446_04,"Haydn, Joseph",String Quartet in E-flat major,4,Hob.III:38 ; Op.33 No.2,1781,Classical,quartet,758,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:38_(Haydn,_Joseph)"
IJH0447_01,"Haydn, Joseph",String Quartet in E-flat major,1,Hob.III:46 ; Op.50 No.3,1787,Classical,quartet,960,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:46_(Haydn,_Joseph)"
IJH0447_03,"Haydn, Joseph",String Quartet in E-flat major,3,Hob.III:46 ; Op.50 No.3,1787,Classical,quartet,253,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:46_(Haydn,_Joseph)"
IJH0447_04,"Haydn, Joseph",String Quartet in E-flat major,4,Hob.III:46 ; Op.50 No.3,1787,Classical,quartet,501,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:46_(Haydn,_Joseph)"
IJH0448_01,"Haydn, Joseph",String Quartet in E-flat major,1,Hob.III:64 ; Op.64 No.6,1791,Classical,quartet,654,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:64_(Haydn,_Joseph)"
IJH0448_02,"Haydn, Joseph",String Quartet in E-flat major,2,Hob.III:64 ; Op.64 No.6,1791,Classical,quartet,386,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:64_(Haydn,_Joseph)"
IJH0448_03,"Haydn, Joseph",String Quartet in E-flat major,3,Hob.III:64 ; Op.64 No.6,1791,Classical,quartet,210,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:64_(Haydn,_Joseph)"
IJH0448_04,"Haydn, Joseph",String Quartet in E-flat major,4,Hob.III:64 ; Op.64 No.6,1791,Classical,quartet,909,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:64_(Haydn,_Joseph)"
IJH0449_01,"Haydn, Joseph",String Quartet in E-flat major,1,Hob.III:71 ; Op.71 No.3,1793,Classical,quartet,1206,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:71_(Haydn%2C_Joseph)
IJH0449_02,"Haydn, Joseph",String Quartet in E-flat major,2,Hob.III:71 ; Op.71 No.3,1793,Classical,quartet,676,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:71_(Haydn%2C_Joseph)
IJH0449_03,"Haydn, Joseph",String Quartet in E-flat major,3,Hob.III:71 ; Op.71 No.3,1793,Classical,quartet,276,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:71_(Haydn%2C_Joseph)
IJH0449_04,"Haydn, Joseph",String Quartet in E-flat major,4,Hob.III:71 ; Op.71 No.3,1793,Classical,quartet,768,https://imslp.org/wiki/String_Quartet_in_E-flat_major%2C_Hob.III:71_(Haydn%2C_Joseph)
IJH0450_01,"Haydn, Joseph",String Quartet in E-flat major,1,Hob.III:80 ; Op.76 No.6,1796,Classical,quartet,372,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:80_(Haydn,_Joseph)"
IJH0450_02,"Haydn, Joseph",String Quartet in E-flat major,2,Hob.III:80 ; Op.76 No.6,1796,Classical,quartet,193,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:80_(Haydn,_Joseph)"
IJH0450_03,"Haydn, Joseph",String Quartet in E-flat major,3,Hob.III:80 ; Op.76 No.6,1796,Classical,quartet,259,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:80_(Haydn,_Joseph)"
IJH0450_04,"Haydn, Joseph",String Quartet in E-flat major,4,Hob.III:80 ; Op.76 No.6,1796,Classical,quartet,171,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:80_(Haydn,_Joseph)"
IJH0450_05,"Haydn, Joseph",String Quartet in E-flat major,5,Hob.III:80 ; Op.76 No.6,1796,Classical,quartet,340,"https://imslp.org/wiki/String_Quartet_in_E-flat_major,_Hob.III:80_(Haydn,_Joseph)"
IJH0452_01,"Haydn, Joseph",String Quartet in F major,1,Hob.III:26 ; Op.17 No.2,1771,Classical,quartet,603,"https://imslp.org/wiki/String_Quartet_in_F_major,_Hob.III:26_(Haydn,_Joseph)"
IJH0452_02,"Haydn, Joseph",String Quartet in F major,2,Hob.III:26 ; Op.17 No.2,1771,Classical,quartet,156,"https://imslp.org/wiki/String_Quartet_in_F_major,_Hob.III:26_(Haydn,_Joseph)"
IJH0452_03,"Haydn, Joseph",String Quartet in F major,3,Hob.III:26 ; Op.17 No.2,1771,Classical,quartet,527,"https://imslp.org/wiki/String_Quartet_in_F_major,_Hob.III:26_(Haydn,_Joseph)"
IJH0452_04,"Haydn, Joseph",String Quartet in F major,4,Hob.III:26 ; Op.17 No.2,1771,Classical,quartet,664,"https://imslp.org/wiki/String_Quartet_in_F_major,_Hob.III:26_(Haydn,_Joseph)"
IJH0453_03,"Haydn, Joseph",String Quartet in F major,3,Hob.III:48 ; Op.50 No.5,1787,Classical,quartet,222,https://imslp.org/wiki/String_Quartet_in_F_major%2C_Hob.III:48_(Haydn%2C_Joseph)
IJH0453_04,"Haydn, Joseph",String Quartet in F major,4,Hob.III:48 ; Op.50 No.5,1787,Classical,quartet,821,https://imslp.org/wiki/String_Quartet_in_F_major%2C_Hob.III:48_(Haydn%2C_Joseph)
IJH0454_01,"Haydn, Joseph",String Quartet in F major,1,Hob.III:73 ; Op.74 No.2,1793,Classical,quartet,1164,https://imslp.org/wiki/String_Quartet_in_F_major%2C_Hob.III:73_(Haydn%2C_Joseph)
IJH0454_02,"Haydn, Joseph",String Quartet in F major,2,Hob.III:73 ; Op.74 No.2,1793,Classical,quartet,512,https://imslp.org/wiki/String_Quartet_in_F_major%2C_Hob.III:73_(Haydn%2C_Joseph)
IJH0454_03,"Haydn, Joseph",String Quartet in F major,3,Hob.III:73 ; Op.74 No.2,1793,Classical,quartet,270,https://imslp.org/wiki/String_Quartet_in_F_major%2C_Hob.III:73_(Haydn%2C_Joseph)
IJH0455_02,"Haydn, Joseph",String Quartet in F major,2,Hob.III:82 ; Op.77 No.2,1799,Classical,quartet,341,https://imslp.org/wiki/String_Quartet_in_F_major%2C_Hob.III:82_(Haydn%2C_Joseph)
IJH0455_04,"Haydn, Joseph",String Quartet in F major,4,Hob.III:82 ; Op.77 No.2,1799,Classical,quartet,1432,https://imslp.org/wiki/String_Quartet_in_F_major%2C_Hob.III:82_(Haydn%2C_Joseph)
IJH0456_01,"Haydn, Joseph",String Quartet in F minor,1,Hob.III:35 ; Op.20 No.5,1772,Classical,quartet,973,https://imslp.org/wiki/String_Quartet_in_F_minor%2C_Hob.III:35_(Haydn%2C_Joseph)
IJH0456_02,"Haydn, Joseph",String Quartet in F minor,2,Hob.III:35 ; Op.20 No.5,1772,Classical,quartet,283,https://imslp.org/wiki/String_Quartet_in_F_minor%2C_Hob.III:35_(Haydn%2C_Joseph)
IJH0456_03,"Haydn, Joseph",String Quartet in F minor,3,Hob.III:35 ; Op.20 No.5,1772,Classical,quartet,769,https://imslp.org/wiki/String_Quartet_in_F_minor%2C_Hob.III:35_(Haydn%2C_Joseph)
IJH0456_04,"Haydn, Joseph",String Quartet in F minor,4,Hob.III:35 ; Op.20 No.5,1772,Classical,quartet,396,https://imslp.org/wiki/String_Quartet_in_F_minor%2C_Hob.III:35_(Haydn%2C_Joseph)
IJH0457_01,"Haydn, Joseph",String Quartet in F minor,1,Hob.III:61 ; Op.55 No.2,1788,Classical,quartet,982,"https://imslp.org/wiki/String_Quartet_in_F_minor,_Hob.III:61_(Haydn,_Joseph)"
IJH0457_02,"Haydn, Joseph",String Quartet in F minor,2,Hob.III:61 ; Op.55 No.2,1788,Classical,quartet,801,"https://imslp.org/wiki/String_Quartet_in_F_minor,_Hob.III:61_(Haydn,_Joseph)"
IJH0457_03,"Haydn, Joseph",String Quartet in F minor,3,Hob.III:61 ; Op.55 No.2,1788,Classical,quartet,265,"https://imslp.org/wiki/String_Quartet_in_F_minor,_Hob.III:61_(Haydn,_Joseph)"
IJH0457_04,"Haydn, Joseph",String Quartet in F minor,4,Hob.III:61 ; Op.55 No.2,1788,Classical,quartet,835,"https://imslp.org/wiki/String_Quartet_in_F_minor,_Hob.III:61_(Haydn,_Joseph)"
IJH0458_01,"Haydn, Joseph",String Quartet in F-sharp minor,1,Hob.III:47 ; Op.50 No.4,1787,Classical,quartet,902,"https://imslp.org/wiki/String_Quartet_in_F-sharp_minor,_Hob.III:47_(Haydn,_Joseph)"
IJH0458_03,"Haydn, Joseph",String Quartet in F-sharp minor,3,Hob.III:47 ; Op.50 No.4,1787,Classical,quartet,219,"https://imslp.org/wiki/String_Quartet_in_F-sharp_minor,_Hob.III:47_(Haydn,_Joseph)"
IJH0458_04,"Haydn, Joseph",String Quartet in F-sharp minor,4,Hob.III:47 ; Op.50 No.4,1787,Classical,quartet,379,"https://imslp.org/wiki/String_Quartet_in_F-sharp_minor,_Hob.III:47_(Haydn,_Joseph)"
IJH0459_01,"Haydn, Joseph",String Quartet in G major,1,Hob.III:4 ; Op.1 No.4,1757,Classical,quartet,394,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:4_(Haydn,_Joseph)"
IJH0459_02,"Haydn, Joseph",String Quartet in G major,2,Hob.III:4 ; Op.1 No.4,1757,Classical,quartet,133,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:4_(Haydn,_Joseph)"
IJH0459_03,"Haydn, Joseph",String Quartet in G major,3,Hob.III:4 ; Op.1 No.4,1757,Classical,quartet,421,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:4_(Haydn,_Joseph)"
IJH0459_04,"Haydn, Joseph",String Quartet in G major,4,Hob.III:4 ; Op.1 No.4,1757,Classical,quartet,197,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:4_(Haydn,_Joseph)"
IJH0459_05,"Haydn, Joseph",String Quartet in G major,5,Hob.III:4 ; Op.1 No.4,1757,Classical,quartet,366,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:4_(Haydn,_Joseph)"
IJH0461_01,"Haydn, Joseph",String Quartet in G major,1,Hob.III:29 ; Op.17 No.5,1771,Classical,quartet,911,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:29_(Haydn,_Joseph)"
IJH0461_02,"Haydn, Joseph",String Quartet in G major,2,Hob.III:29 ; Op.17 No.5,1771,Classical,quartet,186,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:29_(Haydn,_Joseph)"
IJH0461_03,"Haydn, Joseph",String Quartet in G major,3,Hob.III:29 ; Op.17 No.5,1771,Classical,quartet,315,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:29_(Haydn,_Joseph)"
IJH0461_04,"Haydn, Joseph",String Quartet in G major,4,Hob.III:29 ; Op.17 No.5,1771,Classical,quartet,517,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:29_(Haydn,_Joseph)"
IJH0462_01,"Haydn, Joseph",String Quartet in G major,1,Hob.III:41 ; Op.33 No.5,1781,Classical,quartet,881,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:41_(Haydn,_Joseph)"
IJH0462_02,"Haydn, Joseph",String Quartet in G major,2,Hob.III:41 ; Op.33 No.5,1781,Classical,quartet,417,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:41_(Haydn,_Joseph)"
IJH0462_03,"Haydn, Joseph",String Quartet in G major,3,Hob.III:41 ; Op.33 No.5,1781,Classical,quartet,230,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:41_(Haydn,_Joseph)"
IJH0462_04,"Haydn, Joseph",String Quartet in G major,4,Hob.III:41 ; Op.33 No.5,1781,Classical,quartet,586,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:41_(Haydn,_Joseph)"
IJH0463_01,"Haydn, Joseph",String Quartet in G major,1,Hob.III:58 ; Op.54 No.1,1788,Classical,quartet,930,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:58_(Haydn,_Joseph)"
IJH0463_02,"Haydn, Joseph",String Quartet in G major,2,Hob.III:58 ; Op.54 No.1,1788,Classical,quartet,588,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:58_(Haydn,_Joseph)"
IJH0463_03,"Haydn, Joseph",String Quartet in G major,3,Hob.III:58 ; Op.54 No.1,1788,Classical,quartet,198,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:58_(Haydn,_Joseph)"
IJH0463_04,"Haydn, Joseph",String Quartet in G major,4,Hob.III:58 ; Op.54 No.1,1788,Classical,quartet,787,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:58_(Haydn,_Joseph)"
IJH0464_01,"Haydn, Joseph",String Quartet in G major,1,Hob.III:66 ; Op.64 No.4,1790,Classical,quartet,900,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:66_(Haydn,_Joseph)"
IJH0464_02,"Haydn, Joseph",String Quartet in G major,2,Hob.III:66 ; Op.64 No.4,1790,Classical,quartet,305,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:66_(Haydn,_Joseph)"
IJH0464_03,"Haydn, Joseph",String Quartet in G major,3,Hob.III:66 ; Op.64 No.4,1790,Classical,quartet,565,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:66_(Haydn,_Joseph)"
IJH0464_04,"Haydn, Joseph",String Quartet in G major,4,Hob.III:66 ; Op.64 No.4,1790,Classical,quartet,748,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:66_(Haydn,_Joseph)"
IJH0465_01,"Haydn, Joseph",String Quartet in G major,1,Hob.III:75 ; Op.76 No.1,1796,Classical,quartet,1128,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:75_(Haydn,_Joseph)"
IJH0465_02,"Haydn, Joseph",String Quartet in G major,2,Hob.III:75 ; Op.76 No.1,1796,Classical,quartet,569,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:75_(Haydn,_Joseph)"
IJH0465_03,"Haydn, Joseph",String Quartet in G major,3,Hob.III:75 ; Op.76 No.1,1796,Classical,quartet,283,"https://imslp.org/wiki/String_Quartet_in_G_major,_Hob.III:75_(Haydn,_Joseph)"
IJH0466_02,"Haydn, Joseph",String Quartet in G major,2,Hob.III:81 ; Op.77 No.1,1799,Classical,quartet,644,https://imslp.org/wiki/String_Quartet_in_G_major%2C_Hob.III:81_(Haydn%2C_Joseph)
IJH0466_03,"Haydn, Joseph",String Quartet in G major,3,Hob.III:81 ; Op.77 No.1,1799,Classical,quartet,518,https://imslp.org/wiki/String_Quartet_in_G_major%2C_Hob.III:81_(Haydn%2C_Joseph)
IJH0466_04,"Haydn, Joseph",String Quartet in G major,4,Hob.III:81 ; Op.77 No.1,1799,Classical,quartet,1279,https://imslp.org/wiki/String_Quartet_in_G_major%2C_Hob.III:81_(Haydn%2C_Joseph)
IJH0467_02,"Haydn, Joseph",String Quartet in G minor,2,Hob.III:33 ; Op.20 No.3,1772,Classical,quartet,327,"https://imslp.org/wiki/String_Quartet_in_G_minor,_Hob.III:33_(Haydn,_Joseph)"
IJH0467_03,"Haydn, Joseph",String Quartet in G minor,3,Hob.III:33 ; Op.20 No.3,1772,Classical,quartet,616,"https://imslp.org/wiki/String_Quartet_in_G_minor,_Hob.III:33_(Haydn,_Joseph)"
IJH0467_04,"Haydn, Joseph",String Quartet in G minor,4,Hob.III:33 ; Op.20 No.3,1772,Classical,quartet,535,"https://imslp.org/wiki/String_Quartet_in_G_minor,_Hob.III:33_(Haydn,_Joseph)"
IJH0468_02,"Haydn, Joseph",String Quartet in G minor,2,Hob.III:74 ; Op.74 No.3,1793,Classical,quartet,357,https://imslp.org/wiki/String_Quartet_in_G_minor%2C_Hob.III:74_(Haydn%2C_Joseph)
IJH0468_03,"Haydn, Joseph",String Quartet in G minor,3,Hob.III:74 ; Op.74 No.3,1793,Classical,quartet,250,https://imslp.org/wiki/String_Quartet_in_G_minor%2C_Hob.III:74_(Haydn%2C_Joseph)
IJH0468_04,"Haydn, Joseph",String Quartet in G minor,4,Hob.III:74 ; Op.74 No.3,1793,Classical,quartet,1039,https://imslp.org/wiki/String_Quartet_in_G_minor%2C_Hob.III:74_(Haydn%2C_Joseph)
IJH0435_01,"Haydn, Joseph","String Quartet, Hob.III:43",1,Hob.III:43 ; Op.42,1785,Classical,quartet,431,https://imslp.org/wiki/String_Quartet_in_D_minor%2C_Hob.III:43_(Haydn%2C_Joseph)
IJH0435_02,"Haydn, Joseph","String Quartet, Hob.III:43",2,Hob.III:43 ; Op.42,1785,Classical,quartet,144,https://imslp.org/wiki/String_Quartet_in_D_minor%2C_Hob.III:43_(Haydn%2C_Joseph)
IJH0435_03,"Haydn, Joseph","String Quartet, Hob.III:43",3,Hob.III:43 ; Op.42,1785,Classical,quartet,226,https://imslp.org/wiki/String_Quartet_in_D_minor%2C_Hob.III:43_(Haydn%2C_Joseph)
IJH0435_04,"Haydn, Joseph","String Quartet, Hob.III:43",4,Hob.III:43 ; Op.42,1785,Classical,quartet,241,https://imslp.org/wiki/String_Quartet_in_D_minor%2C_Hob.III:43_(Haydn%2C_Joseph)
IAH0001_00,"Henselt, Adolf von","Ballade, Op.31",0,Op.31,1854,Romantic,piano,2081,https://imslp.org/wiki/Ballade%2C_Op.31_(Henselt%2C_Adolf_von)
IPH0168_02,"Hindemith, Paul",Viola Sonata,2,Op.11 No.4,1919,Early 20th century,solo + piano,673,https://imslp.org/wiki/Viola_Sonata%2C_Op.11_No.4_(Hindemith%2C_Paul)
IFK0008_00,"Kreisler, Fritz",Caprice Viennois,0,Op.2 ,1910,Early 20th century,solo + piano,467,https://imslp.org/wiki/Caprice_Viennois%2C_Op.2_(Kreisler%2C_Fritz)
IFL0000_00,"Liszt, Franz",Aus der Ungarischen Krönungsmesse,0,S.381 ; LW.D10 ; S.678,1869,Romantic,organ,295,https://imslp.org/wiki/Aus_der_Ungarischen_Kr%C3%B6nungsmesse%2C_S.381_(Liszt%2C_Franz)
IFM0075_01,"Mendelssohn, Felix",Lieder ohne Worte,1,Op.19b,1829,Romantic,piano,229,"https://imslp.org/wiki/Lieder_ohne_Worte,_Op.19b_(Mendelssohn,_Felix)"
IFM0075_02,"Mendelssohn, Felix",Lieder ohne Worte,2,Op.19b,1829,Romantic,piano,245,"https://imslp.org/wiki/Lieder_ohne_Worte,_Op.19b_(Mendelssohn,_Felix)"
IFM0075_03,"Mendelssohn, Felix",Lieder ohne Worte,3,Op.19b,1829,Romantic,piano,736,"https://imslp.org/wiki/Lieder_ohne_Worte,_Op.19b_(Mendelssohn,_Felix)"
IFM0075_05,"Mendelssohn, Felix",Lieder ohne Worte,5,Op.19b,1829,Romantic,piano,850,"https://imslp.org/wiki/Lieder_ohne_Worte,_Op.19b_(Mendelssohn,_Felix)"
IFM0075_06,"Mendelssohn, Felix",Lieder ohne Worte,6,Op.19b,1829,Romantic,piano,150,"https://imslp.org/wiki/Lieder_ohne_Worte,_Op.19b_(Mendelssohn,_Felix)"
IFM0076_04,"Mendelssohn, Felix",Lieder ohne Worte,4,Op.30,1833,Romantic,piano,629,https://imslp.org/wiki/Lieder_ohne_Worte%2C_Op.30_(Mendelssohn%2C_Felix)
IFM0076_05,"Mendelssohn, Felix",Lieder ohne Worte,5,Op.30,1833,Romantic,piano,225,https://imslp.org/wiki/Lieder_ohne_Worte%2C_Op.30_(Mendelssohn%2C_Felix)
